tx_id,customer_id,account_id,tx_date,amount,currency,direction,category,description_raw,counterparty_key,is_recurring_flag,is_variable_amount
TX00000890,CUST00001,CUST00001_CHECKING,2025-03-12,-16.751048068229395,EUR,DEBIT,GROCERIES,ORGANIC FOODS MARKET PURCHASE,ORGANIC FOODS MARKET,False,True
TX00000891,CUST00001,CUST00001_CHECKING,2025-03-23,-6.761095283483191,EUR,DEBIT,TRANSPORT,TAXI SERVICE PURCHASE,,False,True
TX00000892,CUST00001,CUST00001_CHECKING,2025-03-23,-36.04896950535538,EUR,DEBIT,HEALTHCARE,OPTICIAN PURCHASE,OPTICIAN,False,True
TX00000893,CUST00001,CUST00001_CHECKING,2025-03-27,-7.216667202740387,EUR,DEBIT,HEALTHCARE,OPTICIAN PURCHASE,OPTICIAN,False,True
TX00000894,CUST00001,CUST00001_CHECKING,2025-03-06,-47.9817088775152,EUR,DEBIT,GROCERIES,DISCOUNT GROCERY PURCHASE,DISCOUNT GROCERY,False,True
TX00000895,CUST00001,CUST00001_CHECKING,2025-03-20,-18.002416964159263,EUR,DEBIT,SHOPPING,DEPARTMENT STORE PURCHASE,,False,True
TX00000896,CUST00001,CUST00001_CHECKING,2025-03-23,-44.14662664965508,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00000897,CUST00001,CUST00001_CHECKING,2025-03-15,-25.597529983785346,EUR,DEBIT,GROCERIES,ONLINE GROCERY PURCHASE,ONLINE GROCERY,False,True
TX00000898,CUST00001,CUST00001_CHECKING,2025-03-05,-18.35454640382166,EUR,DEBIT,SHOPPING,ELECTRONICS STORE PURCHASE,ELECTRONICS STORE,False,True
TX00000899,CUST00001,CUST00001_CHECKING,2025-03-12,-3.8251706633705402,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,CLOTHING RETAILER A,False,True
TX00000900,CUST00001,CUST00001_CHECKING,2025-03-09,-20.497593453351737,EUR,DEBIT,UTILITIES,GREEN ENERGY LTD PURCHASE,,False,True
TX00000901,CUST00001,CUST00001_CHECKING,2025-03-19,-39.61222483916823,EUR,DEBIT,MISCELLANEOUS,ATM WITHDRAWAL PURCHASE,ATM WITHDRAWAL,False,True
TX00000902,CUST00001,CUST00001_CHECKING,2025-03-01,-2.818067930233509,EUR,DEBIT,TRANSPORT,,FUEL STATION A,False,True
TX00000903,CUST00001,CUST00001_CHECKING,2025-03-16,-33.99315816451792,EUR,DEBIT,GROCERIES,,SPECIALTY FOODS,False,True
TX00000904,CUST00001,CUST00001_CHECKING,2025-03-22,-42.326537368838046,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
TX00000905,CUST00001,CUST00001_CHECKING,2025-03-15,-18.287019657838634,EUR,DEBIT,SHOPPING,DISCOUNT RETAILER PURCHASE,DISCOUNT RETAILER,False,True
TX00000906,CUST00001,CUST00001_CHECKING,2025-03-03,-11.855253621470675,EUR,DEBIT,MISCELLANEOUS,BANK FEE PURCHASE,BANK FEE,False,True
TX00000907,CUST00001,CUST00001_CHECKING,2025-03-19,-22.882554022578887,EUR,DEBIT,SHOPPING,ELECTRONICS STORE PURCHASE,ELECTRONICS STORE,False,True
TX00000908,CUST00001,CUST00001_CHECKING,2025-03-18,-79.77490080186394,EUR,DEBIT,GROCERIES,DISCOUNT GROCERY PURCHASE,DISCOUNT GROCERY,False,True
TX00000909,CUST00001,CUST00001_CHECKING,2025-03-17,-52.286461498505524,EUR,DEBIT,UTILITIES,ELECTRIC COMPANY PURCHASE,ELECTRIC COMPANY,False,True
TX00000910,CUST00001,CUST00001_CHECKING,2025-03-13,-4.043857710266481,EUR,DEBIT,MISCELLANEOUS,CHECK DEPOSIT PURCHASE,CHECK DEPOSIT,False,True
TX00000911,CUST00001,CUST00001_CHECKING,2025-03-12,-62.865412175849954,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00000912,CUST00001,CUST00001_CHECKING,2025-03-25,-12.261643161665008,EUR,DEBIT,TRANSPORT,FUEL STATION B PURCHASE,FUEL STATION B,False,True
TX00000913,CUST00001,CUST00001_CHECKING,2025-03-18,-25.837403133544438,EUR,DEBIT,RESTAURANT,MEXICAN GRILL PURCHASE,MEXICAN GRILL,False,True
TX00000914,CUST00001,CUST00001_CHECKING,2025-03-27,-17.223846053914773,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00000915,CUST00001,CUST00001_CHECKING,2025-03-16,-43.83305721554714,EUR,DEBIT,UTILITIES,WATER UTILITY CO PURCHASE,WATER UTILITY CO,False,True
TX00000916,CUST00001,CUST00001_CHECKING,2025-03-25,-17.952833242178297,EUR,DEBIT,MISCELLANEOUS,WIRE TRANSFER PURCHASE,WIRE TRANSFER,False,True
TX00000917,CUST00001,CUST00001_CHECKING,2025-03-22,-9.02120372140804,EUR,DEBIT,SHOPPING,SPORTS EQUIPMENT PURCHASE,SPORTS EQUIPMENT,False,True
TX00000918,CUST00001,CUST00001_CHECKING,2025-03-26,-7.1802883113267075,EUR,DEBIT,TRANSPORT,,BIKE SHARE,False,True
TX00000919,CUST00001,CUST00001_CHECKING,2025-03-21,-21.852727913418477,EUR,DEBIT,RESTAURANT,BURGER JOINT PURCHASE,,False,True
TX00000920,CUST00001,CUST00001_CHECKING,2025-03-20,-21.892732691038365,EUR,DEBIT,MISCELLANEOUS,ATM WITHDRAWAL PURCHASE,ATM WITHDRAWAL,False,True
TX00000921,CUST00001,CUST00001_CHECKING,2025-03-16,-23.04490751486122,EUR,DEBIT,ENTERTAINMENT,CINEMA CHAIN PURCHASE,CINEMA CHAIN,False,True
TX00000922,CUST00001,CUST00001_CHECKING,2025-03-19,-17.452002703508484,EUR,DEBIT,TRANSPORT,PARKING SERVICES PURCHASE,PARKING SERVICES,False,True
TX00000923,CUST00001,CUST00001_CHECKING,2025-03-02,-42.893096815513665,EUR,DEBIT,GROCERIES,ORGANIC FOODS MARKET PURCHASE,ORGANIC FOODS MARKET,False,True
TX00000924,CUST00001,CUST00001_CHECKING,2025-03-09,-14.72056593895567,EUR,DEBIT,SHOPPING,,,False,True
TX00000925,CUST00001,CUST00001_CHECKING,2025-03-24,-15.727751934366685,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,CONVENIENCE STORE,False,True
TX00000926,CUST00001,CUST00001_CHECKING,2025-03-09,-34.71119071298994,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00000927,CUST00001,CUST00001_CHECKING,2025-03-23,-22.137441817862065,EUR,DEBIT,RESTAURANT,LOCAL DINER PURCHASE,LOCAL DINER,False,True
TX00000928,CUST00001,CUST00001_CHECKING,2025-03-13,-6.313953252670098,EUR,DEBIT,ENTERTAINMENT,,THEME PARK,False,True
TX00000929,CUST00001,CUST00001_CHECKING,2025-03-21,-39.40263227977935,EUR,DEBIT,GROCERIES,,LOCAL BUTCHER,False,True
TX00000930,CUST00001,CUST00001_CHECKING,2025-03-24,-20.889513820563327,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
TX00000931,CUST00001,CUST00001_CHECKING,2025-03-15,-776.1895418526334,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00000932,CUST00001,CUST00001_SAVINGS,2025-03-15,776.1895418526334,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00000933,CUST00001,CUST00001_CHECKING,2025-04-04,2859.705103034547,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-04,UNIVERSITY PAYROLL,True,False
TX00000934,CUST00001,CUST00001_CHECKING,2025-04-02,2756.5672413295933,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-04,FINANCIAL SERVICES CO,True,False
TX00000935,CUST00001,CUST00001_CHECKING,2025-04-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-04,PERSONAL LOANS INC,True,False
TX00000936,CUST00001,CUST00001_CHECKING,2025-04-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-04,LANDLORD SERVICES,True,False
TX00000937,CUST00001,CUST00001_CHECKING,2025-04-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,,FITNESS APP,True,False
TX00000938,CUST00001,CUST00001_CHECKING,2025-04-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-04,PERSONAL LOANS INC,True,False
TX00000939,CUST00001,CUST00001_CHECKING,2025-04-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-04,HOME MORTGAGE BANK,True,False
TX00000940,CUST00001,CUST00001_CHECKING,2025-04-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2025-04,MUSIC UNLIMITED,True,False
TX00000941,CUST00001,CUST00001_CHECKING,2025-04-25,-197.48463287101822,EUR,DEBIT,UTILITIES,UTILITIES 2025-04,GAS SUPPLY INC,True,True
TX00000942,CUST00001,CUST00001_CHECKING,2025-04-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2025-04,AUTO INSURANCE INC,True,False
TX00000943,CUST00001,CUST00001_CHECKING,2025-04-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,,PERSONAL LOANS INC,True,False
TX00000944,CUST00001,CUST00001_CHECKING,2025-04-20,-64.65081710095758,EUR,DEBIT,UTILITIES,UTILITIES 2025-04,ELECTRIC COMPANY,True,True
TX00000945,CUST00001,CUST00001_CHECKING,2025-04-17,-61.48924261998661,EUR,DEBIT,GROCERIES,,DISCOUNT GROCERY,False,True
TX00000946,CUST00001,CUST00001_CHECKING,2025-04-18,-65.98654449297184,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00000947,CUST00001,CUST00001_CHECKING,2025-04-10,-32.12788166957724,EUR,DEBIT,ENTERTAINMENT,SPORTS TICKETS PURCHASE,SPORTS TICKETS,False,True
TX00000948,CUST00001,CUST00001_CHECKING,2025-04-25,-14.853152039799928,EUR,DEBIT,MISCELLANEOUS,,CHECK DEPOSIT,False,True
TX00000949,CUST00001,CUST00001_CHECKING,2025-04-03,-22.179035118975914,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,,False,True
TX00000950,CUST00001,CUST00001_CHECKING,2025-04-22,-3.1646419992976,EUR,DEBIT,TRANSPORT,FUEL STATION B PURCHASE,FUEL STATION B,False,True
TX00000951,CUST00001,CUST00001_CHECKING,2025-04-07,-29.979008621777446,EUR,DEBIT,HEALTHCARE,,PHARMACY,False,True
TX00000952,CUST00001,CUST00001_CHECKING,2025-04-04,-51.18645402255342,EUR,DEBIT,UTILITIES,GREEN ENERGY LTD PURCHASE,GREEN ENERGY LTD,False,True
TX00000953,CUST00001,CUST00001_CHECKING,2025-04-09,-14.340217425694952,EUR,DEBIT,RESTAURANT,BURGER JOINT PURCHASE,BURGER JOINT,False,True
TX00000954,CUST00001,CUST00001_CHECKING,2025-04-05,-19.50102853722893,EUR,DEBIT,MISCELLANEOUS,FOREIGN EXCHANGE PURCHASE,FOREIGN EXCHANGE,False,True
TX00000955,CUST00001,CUST00001_CHECKING,2025-04-15,-10.004634379574323,EUR,DEBIT,TRANSPORT,,FUEL STATION A,False,True
TX00000956,CUST00001,CUST00001_CHECKING,2025-04-17,-26.166512774025108,EUR,DEBIT,MISCELLANEOUS,WIRE TRANSFER PURCHASE,WIRE TRANSFER,False,True
TX00000957,CUST00001,CUST00001_CHECKING,2025-04-27,-9.285779061867418,EUR,DEBIT,SHOPPING,BOOKSTORE PURCHASE,BOOKSTORE,False,True
TX00000958,CUST00001,CUST00001_CHECKING,2025-04-15,-7.232250634721875,EUR,DEBIT,RESTAURANT,CHINESE TAKEAWAY PURCHASE,CHINESE TAKEAWAY,False,True
TX00000959,CUST00001,CUST00001_CHECKING,2025-04-15,-22.65269597098274,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,CLOTHING RETAILER A,False,True
TX00000960,CUST00001,CUST00001_CHECKING,2025-04-07,-27.59967891523389,EUR,DEBIT,SHOPPING,BOOKSTORE PURCHASE,BOOKSTORE,False,True
TX00000961,CUST00001,CUST00001_CHECKING,2025-04-24,-6.390680419221739,EUR,DEBIT,TRANSPORT,BIKE SHARE PURCHASE,BIKE SHARE,False,True
TX00000962,CUST00001,CUST00001_CHECKING,2025-04-03,-6.786466428754222,EUR,DEBIT,TRANSPORT,PARKING SERVICES PURCHASE,PARKING SERVICES,False,True
TX00000963,CUST00001,CUST00001_CHECKING,2025-04-04,-14.96808857976349,EUR,DEBIT,MISCELLANEOUS,CASH DEPOSIT PURCHASE,CASH DEPOSIT,False,True
TX00000964,CUST00001,CUST00001_CHECKING,2025-04-25,-13.269867686510397,EUR,DEBIT,SHOPPING,PHARMACY CHAIN PURCHASE,PHARMACY CHAIN,False,True
TX00000965,CUST00001,CUST00001_CHECKING,2025-04-11,-6.388732189761852,EUR,DEBIT,RESTAURANT,INDIAN CUISINE PURCHASE,INDIAN CUISINE,False,True
TX00000966,CUST00001,CUST00001_CHECKING,2025-04-06,-37.960480623849875,EUR,DEBIT,UTILITIES,MUNICIPAL UTILITIES PURCHASE,MUNICIPAL UTILITIES,False,True
TX00000967,CUST00001,CUST00001_CHECKING,2025-04-04,-60.62399984764131,EUR,DEBIT,UTILITIES,ELECTRIC COMPANY PURCHASE,,False,True
TX00000968,CUST00001,CUST00001_CHECKING,2025-04-10,-30.039932974759765,EUR,DEBIT,UTILITIES,,,False,True
TX00000969,CUST00001,CUST00001_CHECKING,2025-04-05,-75.75908498434549,EUR,DEBIT,SHOPPING,ELECTRONICS STORE PURCHASE,ELECTRONICS STORE,False,True
TX00000970,CUST00001,CUST00001_CHECKING,2025-04-23,-15.349228776840667,EUR,DEBIT,ENTERTAINMENT,CONCERT VENUE PURCHASE,,False,True
TX00000971,CUST00001,CUST00001_CHECKING,2025-04-22,-43.92750835266247,EUR,DEBIT,SHOPPING,BOOKSTORE PURCHASE,BOOKSTORE,False,True
TX00000972,CUST00001,CUST00001_CHECKING,2025-04-11,-4.878137939839528,EUR,DEBIT,RESTAURANT,ITALIAN RESTAURANT PURCHASE,ITALIAN RESTAURANT,False,True
TX00000973,CUST00001,CUST00001_CHECKING,2025-04-06,-41.18251236456556,EUR,DEBIT,HEALTHCARE,PHARMACY PURCHASE,PHARMACY,False,True
TX00000974,CUST00001,CUST00001_CHECKING,2025-04-22,-31.19575609689576,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,SUPERMARKET CHAIN A,False,True
TX00000975,CUST00001,CUST00001_CHECKING,2025-04-03,-37.251571441100054,EUR,DEBIT,GROCERIES,ONLINE GROCERY PURCHASE,ONLINE GROCERY,False,True
TX00000976,CUST00001,CUST00001_CHECKING,2025-04-09,-7.439365818635319,EUR,DEBIT,SHOPPING,CLOTHING RETAILER B PURCHASE,CLOTHING RETAILER B,False,True
TX00000977,CUST00001,CUST00001_CHECKING,2025-04-22,-29.2364345376635,EUR,DEBIT,RESTAURANT,PIZZA DELIVERY PURCHASE,PIZZA DELIVERY,False,True
TX00000978,CUST00001,CUST00001_CHECKING,2025-04-03,-7.246493229675055,EUR,DEBIT,RESTAURANT,ITALIAN RESTAURANT PURCHASE,,False,True
TX00000979,CUST00001,CUST00001_CHECKING,2025-04-27,-56.03054069597526,EUR,DEBIT,ENTERTAINMENT,MUSEUM ENTRY PURCHASE,,False,True
TX00000980,CUST00001,CUST00001_CHECKING,2025-04-04,-6.456079580210075,EUR,DEBIT,TRANSPORT,PUBLIC TRANSIT PURCHASE,PUBLIC TRANSIT,False,True
TX00000981,CUST00001,CUST00001_CHECKING,2025-04-15,-29.51697010899011,EUR,DEBIT,HEALTHCARE,HOSPITAL SERVICES PURCHASE,HOSPITAL SERVICES,False,True
TX00000982,CUST00001,CUST00001_CHECKING,2025-04-02,-48.659026998251285,EUR,DEBIT,UTILITIES,GAS SUPPLY INC PURCHASE,GAS SUPPLY INC,False,True
TX00000983,CUST00001,CUST00001_CHECKING,2025-04-01,-12.478166878004197,EUR,DEBIT,TRANSPORT,FUEL STATION A PURCHASE,FUEL STATION A,False,True
TX00000984,CUST00001,CUST00001_CHECKING,2025-04-06,-49.669910279997545,EUR,DEBIT,GROCERIES,ORGANIC FOODS MARKET PURCHASE,,False,True
TX00000985,CUST00001,CUST00001_CHECKING,2025-04-27,-11.82610866764519,EUR,DEBIT,RESTAURANT,BURGER JOINT PURCHASE,BURGER JOINT,False,True
TX00000986,CUST00001,CUST00001_CHECKING,2025-04-16,-11.451669495774382,EUR,DEBIT,SUBSCRIPTION,STREAMING SERVICE A PURCHASE,STREAMING SERVICE A,False,True
TX00000987,CUST00001,CUST00001_CHECKING,2025-04-02,-22.1667460970139,EUR,DEBIT,SUBSCRIPTION,GAMING SERVICE PURCHASE,GAMING SERVICE,False,True
TX00000988,CUST00001,CUST00001_CHECKING,2025-04-18,-24.76851185790375,EUR,DEBIT,UTILITIES,WATER UTILITY CO PURCHASE,WATER UTILITY CO,False,True
TX00000989,CUST00001,CUST00001_CHECKING,2025-04-07,-39.8660879454283,EUR,DEBIT,SHOPPING,DEPARTMENT STORE PURCHASE,DEPARTMENT STORE,False,True
TX00000990,CUST00001,CUST00001_CHECKING,2025-04-17,-29.821088152325206,EUR,DEBIT,SHOPPING,DISCOUNT RETAILER PURCHASE,DISCOUNT RETAILER,False,True
TX00000991,CUST00001,CUST00001_CHECKING,2025-04-15,-636.5579870083527,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00000992,CUST00001,CUST00001_SAVINGS,2025-04-15,636.5579870083527,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00000993,CUST00001,CUST00001_CHECKING,2025-05-04,2756.6796373673264,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-05,NONPROFIT FOUNDATION,True,False
TX00000994,CUST00001,CUST00001_CHECKING,2025-05-03,2787.1121727541317,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-05,TECH SOLUTIONS INC,True,False
TX00000995,CUST00001,CUST00001_CHECKING,2025-05-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-05,PERSONAL LOANS INC,True,False
TX00000996,CUST00001,CUST00001_CHECKING,2025-05-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-05,,True,False
TX00000997,CUST00001,CUST00001_CHECKING,2025-05-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2025-05,FITNESS APP,True,False
TX00000998,CUST00001,CUST00001_CHECKING,2025-05-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,,PERSONAL LOANS INC,True,False
TX00000999,CUST00001,CUST00001_CHECKING,2025-05-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-05,HOME MORTGAGE BANK,True,False
TX00001000,CUST00001,CUST00001_CHECKING,2025-05-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,,MUSIC UNLIMITED,True,False
TX00001001,CUST00001,CUST00001_CHECKING,2025-05-25,-197.48463287101822,EUR,DEBIT,UTILITIES,UTILITIES 2025-05,,True,True
TX00001002,CUST00001,CUST00001_CHECKING,2025-05-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2025-05,,True,False
TX00001003,CUST00001,CUST00001_CHECKING,2025-05-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-05,PERSONAL LOANS INC,True,False
TX00001004,CUST00001,CUST00001_CHECKING,2025-05-20,-64.65081710095758,EUR,DEBIT,UTILITIES,UTILITIES 2025-05,ELECTRIC COMPANY,True,True
TX00001005,CUST00001,CUST00001_CHECKING,2025-05-18,-27.82398753327283,EUR,DEBIT,SHOPPING,ELECTRONICS STORE PURCHASE,ELECTRONICS STORE,False,True
TX00001006,CUST00001,CUST00001_CHECKING,2025-05-09,-60.1298501783869,EUR,DEBIT,SHOPPING,ELECTRONICS STORE PURCHASE,ELECTRONICS STORE,False,True
TX00001007,CUST00001,CUST00001_CHECKING,2025-05-12,-126.3415101023262,EUR,DEBIT,GROCERIES,,FARMERS MARKET,False,True
TX00001008,CUST00001,CUST00001_CHECKING,2025-05-23,-7.781550032203501,EUR,DEBIT,TRANSPORT,FUEL STATION B PURCHASE,FUEL STATION B,False,True
TX00001009,CUST00001,CUST00001_CHECKING,2025-05-21,-9.373774870386104,EUR,DEBIT,TRANSPORT,RIDE SHARE APP PURCHASE,RIDE SHARE APP,False,True
TX00001010,CUST00001,CUST00001_CHECKING,2025-05-01,-22.386362959141042,EUR,DEBIT,SHOPPING,DISCOUNT RETAILER PURCHASE,DISCOUNT RETAILER,False,True
TX00001011,CUST00001,CUST00001_CHECKING,2025-05-04,-54.74256777065662,EUR,DEBIT,UTILITIES,ELECTRIC COMPANY PURCHASE,ELECTRIC COMPANY,False,True
TX00001012,CUST00001,CUST00001_CHECKING,2025-05-22,-53.53538015258879,EUR,DEBIT,UTILITIES,MUNICIPAL UTILITIES PURCHASE,,False,True
TX00001013,CUST00001,CUST00001_CHECKING,2025-05-06,-4.7423349796271195,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00001014,CUST00001,CUST00001_CHECKING,2025-05-26,-97.12466471563062,EUR,DEBIT,UTILITIES,GAS SUPPLY INC PURCHASE,GAS SUPPLY INC,False,True
TX00001015,CUST00001,CUST00001_CHECKING,2025-05-04,-24.542188489720786,EUR,DEBIT,UTILITIES,ELECTRIC COMPANY PURCHASE,ELECTRIC COMPANY,False,True
TX00001016,CUST00001,CUST00001_CHECKING,2025-05-12,-6.86560517169992,EUR,DEBIT,TRANSPORT,PUBLIC TRANSIT PURCHASE,PUBLIC TRANSIT,False,True
TX00001017,CUST00001,CUST00001_CHECKING,2025-05-16,-68.61620112831568,EUR,DEBIT,SHOPPING,,,False,True
TX00001018,CUST00001,CUST00001_CHECKING,2025-05-17,-74.77821126211737,EUR,DEBIT,SHOPPING,PHARMACY CHAIN PURCHASE,PHARMACY CHAIN,False,True
TX00001019,CUST00001,CUST00001_CHECKING,2025-05-08,-46.328882832047974,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,CONVENIENCE STORE,False,True
TX00001020,CUST00001,CUST00001_CHECKING,2025-05-12,-97.05018573777038,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,,False,True
TX00001021,CUST00001,CUST00001_CHECKING,2025-05-22,-16.286497717942154,EUR,DEBIT,ENTERTAINMENT,SPORTS TICKETS PURCHASE,SPORTS TICKETS,False,True
TX00001022,CUST00001,CUST00001_CHECKING,2025-05-06,-3.982640338576011,EUR,DEBIT,TRANSPORT,TAXI SERVICE PURCHASE,TAXI SERVICE,False,True
TX00001023,CUST00001,CUST00001_CHECKING,2025-05-26,-65.85131892893588,EUR,DEBIT,GROCERIES,DISCOUNT GROCERY PURCHASE,DISCOUNT GROCERY,False,True
TX00001024,CUST00001,CUST00001_CHECKING,2025-05-06,-19.13668323450883,EUR,DEBIT,GROCERIES,DISCOUNT GROCERY PURCHASE,,False,True
TX00001025,CUST00001,CUST00001_CHECKING,2025-05-03,-29.081442771728753,EUR,DEBIT,RESTAURANT,PIZZA DELIVERY PURCHASE,PIZZA DELIVERY,False,True
TX00001026,CUST00001,CUST00001_CHECKING,2025-05-12,-22.885220720372363,EUR,DEBIT,MISCELLANEOUS,,CHECK DEPOSIT,False,True
TX00001027,CUST00001,CUST00001_CHECKING,2025-05-01,-36.24842264822773,EUR,DEBIT,HEALTHCARE,PHARMACY PURCHASE,PHARMACY,False,True
TX00001028,CUST00001,CUST00001_CHECKING,2025-05-21,-30.32044786052757,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00001029,CUST00001,CUST00001_CHECKING,2025-05-06,-46.099092141367386,EUR,DEBIT,UTILITIES,WATER UTILITY CO PURCHASE,WATER UTILITY CO,False,True
TX00001030,CUST00001,CUST00001_CHECKING,2025-05-09,-21.90797899203826,EUR,DEBIT,MISCELLANEOUS,FOREIGN EXCHANGE PURCHASE,FOREIGN EXCHANGE,False,True
TX00001031,CUST00001,CUST00001_CHECKING,2025-05-04,-49.82014173720943,EUR,DEBIT,GROCERIES,,SPECIALTY FOODS,False,True
TX00001032,CUST00001,CUST00001_CHECKING,2025-05-18,-30.457596583852983,EUR,DEBIT,MISCELLANEOUS,CHECK DEPOSIT PURCHASE,CHECK DEPOSIT,False,True
TX00001033,CUST00001,CUST00001_CHECKING,2025-05-06,-4.310052875967021,EUR,DEBIT,RESTAURANT,,SUSHI PLACE,False,True
TX00001034,CUST00001,CUST00001_CHECKING,2025-05-26,-15.135977846972258,EUR,DEBIT,RESTAURANT,,BURGER JOINT,False,True
TX00001035,CUST00001,CUST00001_CHECKING,2025-05-24,-59.780505428346686,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00001036,CUST00001,CUST00001_CHECKING,2025-05-27,-2.8306271862162635,EUR,DEBIT,TRANSPORT,PUBLIC TRANSIT PURCHASE,PUBLIC TRANSIT,False,True
TX00001037,CUST00001,CUST00001_CHECKING,2025-05-11,-13.121272866831415,EUR,DEBIT,TRANSPORT,BIKE SHARE PURCHASE,BIKE SHARE,False,True
TX00001038,CUST00001,CUST00001_CHECKING,2025-05-07,-4.81464588365504,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00001039,CUST00001,CUST00001_CHECKING,2025-05-19,-10.906778277470329,EUR,DEBIT,RESTAURANT,CHINESE TAKEAWAY PURCHASE,CHINESE TAKEAWAY,False,True
TX00001040,CUST00001,CUST00001_CHECKING,2025-05-08,-14.11369007413214,EUR,DEBIT,RESTAURANT,,PIZZA DELIVERY,False,True
TX00001041,CUST00001,CUST00001_CHECKING,2025-05-10,-73.64594296447217,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
TX00001042,CUST00001,CUST00001_CHECKING,2025-05-27,-14.037085153505242,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00001043,CUST00001,CUST00001_CHECKING,2025-05-16,-24.045064198411325,EUR,DEBIT,SHOPPING,HARDWARE STORE PURCHASE,HARDWARE STORE,False,True
TX00001044,CUST00001,CUST00001_CHECKING,2025-05-26,-23.466109438894353,EUR,DEBIT,GROCERIES,DISCOUNT GROCERY PURCHASE,DISCOUNT GROCERY,False,True
TX00001045,CUST00001,CUST00001_CHECKING,2025-05-13,-49.19518669180683,EUR,DEBIT,UTILITIES,WATER UTILITY CO PURCHASE,WATER UTILITY CO,False,True
TX00001046,CUST00001,CUST00001_CHECKING,2025-05-26,-40.440208612591775,EUR,DEBIT,GROCERIES,ONLINE GROCERY PURCHASE,ONLINE GROCERY,False,True
TX00001047,CUST00001,CUST00001_CHECKING,2025-05-13,-48.76741918998618,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00001048,CUST00001,CUST00001_CHECKING,2025-05-15,-617.7212496190232,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
